tag,yr,mo,total
TRAVELRAIL,2019,09,68
TRAVELRAIL,2019,10,68
TRAVELRAIL,2019,11,68
TRAVELRAIL,2019,12,68
VIRGIN,2013,01,0
VIRGIN,2013,02,0
VIRGIN,2013,03,0
VIRGIN,2013,04,0
VIRGIN,2013,05,0
VIRGIN,2013,06,0
VIRGIN,2013,07,0
VIRGIN,2013,08,0
VIRGIN,2013,09,0
VIRGIN,2013,10,0
VIRGIN,2013,11,0
VIRGIN,2013,12,0
VIRGIN,2014,01,0
VIRGIN,2014,02,0
VIRGIN,2014,03,0
VIRGIN,2014,04,0
VIRGIN,2014,05,0
VIRGIN,2014,06,0
VIRGIN,2014,07,0
VIRGIN,2014,08,0
VIRGIN,2014,09,0
VIRGIN,2014,10,0
VIRGIN,2014,11,0
VIRGIN,2014,12,0
VIRGIN,2015,01,0
VIRGIN,2015,02,0
VIRGIN,2015,03,0
VIRGIN,2015,04,0
VIRGIN,2015,05,0
VIRGIN,2015,07,0
VIRGIN,2015,08,0
VIRGIN,2015,09,0
VIRGIN,2015,10,0
VIRGIN,2015,11,0
VIRGIN,2016,01,0
VIRGIN,2016,02,0
VIRGIN,2016,03,0
VIRGIN,2016,04,0
VIRGIN,2016,07,0
VIRGIN,2016,08,0
VIRGIN,2016,09,0
VIRGIN,2016,10,0
VIRGIN,2016,11,0
VIRGIN,2017,01,0
VIRGIN,2017,02,0
VIRGIN,2017,03,0
VIRGIN,2017,04,0
VIRGIN,2017,07,0
VIRGIN,2017,08,0
VIRGIN,2017,09,0
VIRGIN,2017,10,0
VIRGIN,2018,01,0
VIRGIN,2018,02,0
VIRGIN,2018,07,12
VIRGIN,2018,08,12
VIRGIN,2019,01,12
VIRGIN,2019,02,19
VIRGIN,2019,03,19
VIRGIN,2019,04,27
VIRGIN,2019,05,28
VIRGIN,2019,06,40
VIRGIN,2019,07,43
VIRGIN,2019,08,51
VIRGIN,2019,09,51
VIRGIN,2019,10,51
VIRGIN,2019,11,51
VIRGIN,2019,12,51
WANDERU,2013,01,0
WANDERU,2013,02,0
WANDERU,2013,03,0
WANDERU,2013,04,0
WANDERU,2013,05,0
WANDERU,2013,06,0
WANDERU,2013,07,0
WANDERU,2013,08,0
WANDERU,2013,09,0
WANDERU,2013,10,0
WANDERU,2013,11,0
WANDERU,2013,12,0
WANDERU,2014,01,0
WANDERU,2014,02,0
WANDERU,2014,03,0
WANDERU,2014,04,0
WANDERU,2014,05,0
WANDERU,2014,06,0
WANDERU,2014,07,0
WANDERU,2014,08,0
WANDERU,2014,09,0
WANDERU,2014,10,0
WANDERU,2014,11,0
WANDERU,2014,12,0
WANDERU,2015,01,0
WANDERU,2015,02,0
WANDERU,2015,03,0
WANDERU,2015,04,0
WANDERU,2015,05,0
WANDERU,2015,07,0
WANDERU,2015,08,0
WANDERU,2015,09,0
WANDERU,2015,10,0
WANDERU,2015,11,0
WANDERU,2016,01,0
WANDERU,2016,02,0
WANDERU,2016,03,0
WANDERU,2016,04,0
WANDERU,2016,07,0
WANDERU,2016,08,0
WANDERU,2016,09,0
WANDERU,2016,10,0
WANDERU,2016,11,0
WANDERU,2017,01,0
WANDERU,2017,02,0
WANDERU,2017,03,0
WANDERU,2017,04,0
WANDERU,2017,07,0
WANDERU,2017,08,0
WANDERU,2017,09,0
WANDERU,2017,10,0
WANDERU,2018,01,0
WANDERU,2018,02,0
WANDERU,2018,07,2093
WANDERU,2018,08,2093
WANDERU,2019,01,3745
WANDERU,2019,02,5497
WANDERU,2019,03,7647
WANDERU,2019,04,11124
WANDERU,2019,05,15346
WANDERU,2019,06,19828
WANDERU,2019,07,26590
WANDERU,2019,08,32764
WANDERU,2019,09,32995
WANDERU,2019,10,33230
WANDERU,2019,11,33527
WANDERU,2019,12,33842
WTRAVEL,2013,01,0
WTRAVEL,2013,02,0
WTRAVEL,2013,03,0
WTRAVEL,2013,04,0
WTRAVEL,2013,05,0
WTRAVEL,2013,06,0
WTRAVEL,2013,07,0
WTRAVEL,2013,08,0
WTRAVEL,2013,09,0
WTRAVEL,2013,10,0
WTRAVEL,2013,11,0
WTRAVEL,2013,12,0
WTRAVEL,2014,01,0
WTRAVEL,2014,02,0
WTRAVEL,2014,03,0
WTRAVEL,2014,04,0
WTRAVEL,2014,05,0
WTRAVEL,2014,06,8
WTRAVEL,2014,07,8
WTRAVEL,2014,08,8
WTRAVEL,2014,09,14
WTRAVEL,2014,10,38
WTRAVEL,2014,11,38
WTRAVEL,2014,12,38
WTRAVEL,2015,01,39
WTRAVEL,2015,02,39
WTRAVEL,2015,03,39
WTRAVEL,2015,04,39
WTRAVEL,2015,05,39
WTRAVEL,2015,07,43
WTRAVEL,2015,08,44
WTRAVEL,2015,09,44
WTRAVEL,2015,10,44
WTRAVEL,2015,11,44
WTRAVEL,2016,01,44
WTRAVEL,2016,02,44
WTRAVEL,2016,03,44
WTRAVEL,2016,04,44
WTRAVEL,2016,07,46
WTRAVEL,2016,08,47
WTRAVEL,2016,09,48
WTRAVEL,2016,10,48
WTRAVEL,2016,11,48
WTRAVEL,2017,01,48
WTRAVEL,2017,02,48
WTRAVEL,2017,03,48
WTRAVEL,2017,04,48
WTRAVEL,2017,07,48
WTRAVEL,2017,08,48
WTRAVEL,2017,09,48
WTRAVEL,2017,10,48
WTRAVEL,2018,01,48
WTRAVEL,2018,02,48
WTRAVEL,2018,07,48
WTRAVEL,2018,08,48
WTRAVEL,2019,01,48
WTRAVEL,2019,02,48
WTRAVEL,2019,03,48
WTRAVEL,2019,04,48
WTRAVEL,2019,05,48
WTRAVEL,2019,06,48
WTRAVEL,2019,07,48
WTRAVEL,2019,08,48
WTRAVEL,2019,09,48
WTRAVEL,2019,10,48
WTRAVEL,2019,11,48
WTRAVEL,2019,12,48
